24.4,3.06388800000000,3.04985300000000
24.5,3.13145000000000,3.04007800000000
24.6,3.15481300000000,3.03519100000000
24.7,3.23245800000000,3.02541500000000
24.8,3.3677450000000,3.01075300000000
24.9,3.51311500000000,2.9960900000000
25,3.41396100000000,3.0058650000000
25.1,3.30808600000000,3.01564000000000
25.2,3.14456800000000,3.03030300000000
25.3,3.17465200000000,3.02541500000000
25.4,3.4117820000000,3.00097800000000
25.5,3.30926700000000,3.01075300000000
25.6,3.35279500000000,3.0058650000000
25.7,3.4506040000000,2.9960900000000
25.8,3.3005290000000,3.01075300000000
25.9,3.24221400000000,3.01564000000000
26,3.0786960000000,3.03030300000000
26.1,3.05785900000000,3.03030300000000
26.2,3.3425490000000,3.00097800000000
26.3,3.59648300000000,2.97654000000000
26.4,3.66353600000000,2.97165200000000
26.5,3.47934400000000,2.99120200000000
26.6,3.12894500000000,3.02541500000000
26.7,2.90778400000000,3.04496600000000
26.8,2.97870700000000,3.03519100000000
26.9,3.20911500000000,3.01075300000000
27,3.55817000000000,2.97654000000000
27.1,3.67614400000000,2.96676400000000
27.2,3.54623400000000,2.98142700000000
27.3,3.25347800000000,3.01075300000000
27.4,3.0423990000000,3.03030300000000
27.5,2.81787800000000,3.04985300000000
27.6,2.9363610000000,3.03519100000000
27.7,3.47229700000000,2.98142700000000
27.8,3.79059500000000,2.95210200000000
27.9,3.5689250000000,2.97654000000000
28,3.33045000000000,3.00097800000000
28.1,2.92240900000000,3.04007800000000
28.2,3.0476140000000,3.02541500000000
28.3,3.28474400000000,3.00097800000000
28.4,3.28407100000000,3.00097800000000
28.5,3.28339900000000,3.00097800000000
28.6,3.33364800000000,2.9960900000000
28.7,3.33633700000000,2.9960900000000
28.8,3.33902600000000,2.9960900000000
28.9,3.23987200000000,3.0058650000000
29,3.2358390000000,3.0058650000000
29.1,3.3845690000000,2.99120200000000
29.2,3.23785500000000,3.0058650000000
29.3,3.38658600000000,2.99120200000000
29.4,3.23987200000000,3.0058650000000
29.5,3.33768100000000,2.9960900000000
29.6,3.18760600000000,3.01075300000000
29.7,3.33297600000000,2.9960900000000
29.8,3.18290100000000,3.01075300000000
29.9,3.37919200000000,2.99120200000000
30,3.43616300000000,2.98631500000000
